amount_tsh,date_recorded,gps_height,basin,region,population,scheme_management,permit,construction_year,extraction_type_class,payment_type,quality_group,quantity_group,source_type,waterpoint_type_group,status_group,month_recorded,age
0.0,2011-06-04,1760,Rufiji,Iringa,56,VWC,True,1970-01-01 00:00:00.000002009,gravity,on failure,good,enough,spring,communal standpipe,functional,6,41
0.0,2011-03-18,0,Wami/Ruvu,Dodoma,0,VWC,True,1970-01-01 00:00:00.000000000,motorpump,unknown,good,dry,borehole,communal standpipe,non functional,3,41
10.0,2013-03-21,1366,Internal,Arusha,520,VWC,True,1970-01-01 00:00:00.000001994,gravity,per bucket,good,seasonal,river/lake,communal standpipe,functional,3,43
0.0,2013-11-03,1531,Ruvuma/Southern Coast,Ruvuma,68,VWC,True,1970-01-01 00:00:00.000002004,gravity,unknown,good,enough,spring,communal standpipe,functional needs repair,11,43
0.0,2011-03-11,286,Pangani,Tanga,60,VWC,False,1970-01-01 00:00:00.000002008,gravity,never pay,good,enough,spring,communal standpipe,functional,3,41
0.0,2011-08-22,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,submersible,never pay,good,insufficient,borehole,communal standpipe,non functional,8,41
0.0,2011-07-28,0,Lake Nyasa,Mbeya,0,VWC,True,1970-01-01 00:00:00.000000000,gravity,monthly,good,dry,spring,communal standpipe,non functional,7,41
0.0,2013-02-02,0,Internal,Shinyanga,0,VWC,False,1970-01-01 00:00:00.000000000,submersible,other,good,enough,borehole,communal standpipe,non functional,2,43
5000.0,2011-03-14,1370,Lake Nyasa,Iringa,70,VWC,False,1970-01-01 00:00:00.000002009,gravity,annually,good,enough,spring,communal standpipe,functional,3,41
5000.0,2013-02-01,303,Ruvuma/Southern Coast,Mtwara,80,VWC,True,1970-01-01 00:00:00.000002008,gravity,monthly,good,enough,spring,communal standpipe,functional,2,43
500.0,2011-07-04,1782,Rufiji,Iringa,50,WUA,True,1970-01-01 00:00:00.000001978,gravity,monthly,good,enough,river/lake,communal standpipe,functional,7,41
0.0,2011-03-26,537,Wami/Ruvu,Morogoro,1,VWC,True,1970-01-01 00:00:00.000001970,gravity,never pay,good,enough,river/lake,communal standpipe,non functional,3,41
0.0,2011-04-02,0,Rufiji,Mbeya,0,VWC,True,1970-01-01 00:00:00.000000000,gravity,monthly,good,enough,river/lake,communal standpipe,functional,4,41
0.0,2013-01-26,833,Lake Tanganyika,Kigoma,240,WUG,True,1970-01-01 00:00:00.000001993,handpump,unknown,good,enough,borehole,other,non functional,1,43
5000.0,2011-03-16,1211,Rufiji,Iringa,1,VWC,True,1970-01-01 00:00:00.000001998,gravity,annually,good,enough,spring,communal standpipe,functional,3,41
1000.0,2013-02-26,693,Ruvuma/Southern Coast,Ruvuma,200,WUG,False,1970-01-01 00:00:00.000002008,handpump,monthly,good,insufficient,shallow well,hand pump,non functional,2,43
0.0,2011-08-05,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,borehole,hand pump,functional,8,41
0.0,2011-03-15,1720,Pangani,Tanga,1,VWC,True,1970-01-01 00:00:00.000001985,gravity,never pay,good,enough,spring,communal standpipe,functional,3,41
100.0,2013-02-08,1346,Rufiji,Singida,350,VWC,False,1970-01-01 00:00:00.000001974,submersible,per bucket,salty,enough,borehole,communal standpipe,functional,2,43
0.0,2011-07-26,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,other,per bucket,good,enough,river/lake,communal standpipe,non functional,7,41
0.0,2013-01-26,0,Lake Tanganyika,Tabora,0,VWC,False,1970-01-01 00:00:00.000000000,handpump,never pay,colored,insufficient,shallow well,hand pump,functional,1,43
0.0,2011-07-14,0,Lake Victoria,Kagera,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,shallow well,hand pump,non functional,7,41
200.0,2011-03-06,187,Pangani,Tanga,600,VWC,False,1970-01-01 00:00:00.000002009,handpump,monthly,salty,insufficient,shallow well,hand pump,functional,3,41
0.0,2013-02-19,1266,Internal,Manyara,264,Water Board,True,1970-01-01 00:00:00.000002009,gravity,never pay,good,insufficient,river/lake,communal standpipe,non functional,2,43
200.0,2013-06-03,840,Lake Nyasa,Ruvuma,60,VWC,True,1970-01-01 00:00:00.000001994,handpump,monthly,good,dry,borehole,hand pump,non functional,6,43
0.0,2013-02-04,2405,Internal,Arusha,110,Parastatal,False,1970-01-01 00:00:00.000002003,gravity,never pay,good,seasonal,rainwater harvesting,communal standpipe,functional needs repair,2,43
0.0,2011-07-18,1698,Lake Tanganyika,Rukwa,500,VWC,False,1970-01-01 00:00:00.000002004,gravity,never pay,good,enough,spring,improved spring,functional,7,41
0.0,2011-04-04,0,Rufiji,Mbeya,0,VWC,True,1970-01-01 00:00:00.000000000,gravity,never pay,good,seasonal,river/lake,communal standpipe,non functional,4,41
500.0,2013-01-30,1556,Internal,Singida,550,VWC,True,1970-01-01 00:00:00.000001995,handpump,on failure,good,enough,shallow well,hand pump,functional,1,43
0.0,2013-01-19,0,Lake Victoria,Shinyanga,0,Parastatal,False,1970-01-01 00:00:00.000000000,handpump,never pay,good,insufficient,shallow well,hand pump,non functional,1,43
10000.0,2013-01-24,1379,Internal,Singida,356,VWC,True,1970-01-01 00:00:00.000002009,handpump,annually,good,enough,borehole,hand pump,functional,1,43
0.0,2012-11-03,1289,Lake Victoria,Mara,150,Parastatal,False,1970-01-01 00:00:00.000001987,gravity,unknown,good,seasonal,rainwater harvesting,communal standpipe,functional,11,42
0.0,2013-03-30,1690,Internal,Arusha,170,Parastatal,True,1970-01-01 00:00:00.000001999,gravity,never pay,good,enough,spring,communal standpipe,functional,3,43
0.0,2013-02-13,1183,Internal,Manyara,72,VWC,True,1970-01-01 00:00:00.000001998,gravity,never pay,good,enough,spring,communal standpipe,functional,2,43
20.0,2011-03-13,0,Pangani,Tanga,1,VWC,True,1970-01-01 00:00:00.000002010,submersible,per bucket,salty,insufficient,other,communal standpipe,functional,3,41
10.0,2013-02-25,1668,Internal,Manyara,214,Water Board,True,1970-01-01 00:00:00.000002000,gravity,per bucket,good,insufficient,spring,communal standpipe,functional,2,43
500.0,2013-02-27,935,Ruvuma/Southern Coast,Ruvuma,230,VWC,True,1970-01-01 00:00:00.000001983,gravity,monthly,good,seasonal,river/lake,communal standpipe,functional,2,43
5.0,2013-03-13,1216,Pangani,Kilimanjaro,85,Water Board,True,1970-01-01 00:00:00.000001999,gravity,per bucket,good,enough,spring,communal standpipe,functional,3,43
0.0,2011-07-27,0,Lake Victoria,Kagera,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,shallow well,hand pump,functional,7,41
25.0,2011-02-27,1757,Rufiji,Iringa,2500,VWC,True,1970-01-01 00:00:00.000002008,gravity,per bucket,good,enough,spring,communal standpipe,functional,2,41
0.0,2013-05-03,515,Pangani,Kilimanjaro,320,Water authority,True,1970-01-01 00:00:00.000002013,gravity,never pay,good,enough,river/lake,communal standpipe,non functional,5,43
0.0,2013-01-22,1188,Lake Victoria,Mara,1000,VWC,True,1970-01-01 00:00:00.000001992,gravity,on failure,good,insufficient,spring,communal standpipe,non functional,1,43
0.0,2011-04-05,0,Wami/Ruvu,Dodoma,0,VWC,False,1970-01-01 00:00:00.000000000,motorpump,per bucket,good,enough,borehole,communal standpipe,functional,4,41
0.0,2011-08-13,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,shallow well,hand pump,functional,8,41
0.0,2012-10-06,0,Internal,Shinyanga,0,Parastatal,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,seasonal,rainwater harvesting,hand pump,functional,10,42
0.0,2011-03-17,1137,Pangani,Tanga,400,VWC,False,1970-01-01 00:00:00.000001973,gravity,never pay,good,dry,spring,communal standpipe,non functional,3,41
0.0,2013-01-23,405,Ruvuma/Southern Coast,Lindi,328,VWC,False,1970-01-01 00:00:00.000002004,gravity,never pay,good,seasonal,rainwater harvesting,communal standpipe,non functional,1,43
20.0,2013-01-22,71,Ruvuma/Southern Coast,Lindi,231,VWC,False,1970-01-01 00:00:00.000002012,handpump,per bucket,good,insufficient,borehole,hand pump,functional,1,43
0.0,2011-07-09,0,Lake Victoria,Kagera,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,shallow well,hand pump,functional,7,41
0.0,2011-07-29,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,motorpump,per bucket,good,enough,borehole,communal standpipe,non functional,7,41
250.0,2013-02-08,1073,Lake Tanganyika,Kigoma,750,Water authority,True,1970-01-01 00:00:00.000001986,gravity,monthly,good,insufficient,river/lake,communal standpipe,functional,2,43
0.0,2011-08-03,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,shallow well,hand pump,functional,8,41
0.0,2011-08-05,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,other,never pay,salty,enough,shallow well,other,non functional,8,41
0.0,2013-03-15,1118,Pangani,Kilimanjaro,1,Water Board,True,1970-01-01 00:00:00.000002002,gravity,monthly,good,enough,spring,communal standpipe,functional,3,43
1500.0,2013-03-25,1537,Pangani,Kilimanjaro,120,Water authority,True,1970-01-01 00:00:00.000001978,gravity,annually,good,insufficient,spring,communal standpipe,non functional,3,43
0.0,2013-02-27,1375,Pangani,Manyara,1,VWC,True,1970-01-01 00:00:00.000002006,handpump,never pay,salty,enough,borehole,hand pump,functional,2,43
0.0,2011-03-07,102,Pangani,Tanga,40,VWC,False,1970-01-01 00:00:00.000001970,submersible,never pay,good,insufficient,borehole,communal standpipe,non functional,3,41
0.0,2012-10-10,0,Internal,Shinyanga,0,VWC,True,1970-01-01 00:00:00.000000000,gravity,per bucket,good,enough,river/lake,communal standpipe,functional,10,42
0.0,2013-03-27,1313,Lake Nyasa,Ruvuma,30,WUG,True,1970-01-01 00:00:00.000002002,gravity,unknown,good,dry,spring,communal standpipe,non functional,3,43
50.0,2013-03-19,53,Wami/Ruvu,Dar es Salaam,250,WUG,False,1970-01-01 00:00:00.000002010,submersible,per bucket,good,enough,borehole,communal standpipe,functional,3,43
0.0,2013-03-24,1239,Internal,Arusha,120,VWC,True,1970-01-01 00:00:00.000002008,gravity,never pay,good,enough,spring,communal standpipe,functional,3,43
0.0,2013-02-13,713,Pangani,Kilimanjaro,640,Private operator,True,1970-01-01 00:00:00.000002010,wind-powered,never pay,good,enough,borehole,communal standpipe,functional,2,43
0.0,2011-04-03,0,Internal,Dodoma,0,VWC,False,1970-01-01 00:00:00.000000000,motorpump,per bucket,good,enough,borehole,communal standpipe,functional,4,41
0.0,2012-10-25,0,Lake Victoria,Mwanza,0,WUG,False,1970-01-01 00:00:00.000000000,handpump,unknown,good,enough,shallow well,hand pump,functional,10,42
50.0,2011-03-24,-13,Wami/Ruvu,Pwani,30,Company,True,1970-01-01 00:00:00.000002011,submersible,per bucket,good,enough,river/lake,communal standpipe,functional,3,41
0.0,2011-08-10,29,Pangani,Tanga,150,VWC,True,1970-01-01 00:00:00.000002005,other,never pay,good,enough,shallow well,other,non functional,8,41
0.0,2013-07-03,1285,Pangani,Arusha,98,VWC,True,1970-01-01 00:00:00.000002006,submersible,unknown,good,insufficient,river/lake,communal standpipe,non functional,7,43
0.0,2013-03-14,1257,Pangani,Arusha,90,VWC,True,1970-01-01 00:00:00.000002011,gravity,unknown,good,enough,spring,communal standpipe,non functional,3,43
0.0,2011-08-11,11,Pangani,Tanga,200,VWC,True,1970-01-01 00:00:00.000001961,other,never pay,good,enough,shallow well,other,non functional,8,41
0.0,2011-03-28,0,Rufiji,Dodoma,0,VWC,True,1970-01-01 00:00:00.000000000,motorpump,per bucket,good,insufficient,borehole,communal standpipe,functional,3,41
5000.0,2011-03-24,1778,Rufiji,Iringa,135,WUA,True,1970-01-01 00:00:00.000001993,gravity,annually,good,enough,river/lake,communal standpipe,functional,3,41
0.0,2011-08-10,0,Lake Rukwa,Mbeya,0,VWC,False,1970-01-01 00:00:00.000000000,handpump,on failure,good,seasonal,shallow well,hand pump,functional,8,41
0.0,2013-03-01,1421,Pangani,Kilimanjaro,1,Company,True,1970-01-01 00:00:00.000001980,gravity,monthly,good,insufficient,spring,communal standpipe,non functional,3,43
0.0,2011-07-26,0,Lake Nyasa,Mbeya,0,Water authority,True,1970-01-01 00:00:00.000000000,gravity,monthly,good,insufficient,spring,communal standpipe,functional needs repair,7,41
50.0,2013-01-29,564,Ruvuma/Southern Coast,Mtwara,1,VWC,False,1970-01-01 00:00:00.000001988,submersible,per bucket,good,insufficient,borehole,other,non functional,1,43
1000.0,2013-02-03,1338,Internal,Singida,345,VWC,True,1970-01-01 00:00:00.000001986,handpump,monthly,good,enough,shallow well,hand pump,functional,2,43
20.0,2013-06-04,1002,Pangani,Arusha,100,VWC,True,1970-01-01 00:00:00.000001970,gravity,per bucket,good,enough,spring,other,non functional,6,43
0.0,2013-03-28,1587,Pangani,Arusha,89,VWC,True,1970-01-01 00:00:00.000002002,gravity,unknown,good,enough,spring,communal standpipe,functional,3,43
2000.0,2013-02-16,447,Ruvuma/Southern Coast,Ruvuma,1,VWC,False,1970-01-01 00:00:00.000001994,handpump,annually,good,enough,borehole,hand pump,non functional,2,43
0.0,2011-07-17,0,Lake Victoria,Kagera,0,VWC,True,1970-01-01 00:00:00.000000000,gravity,never pay,good,insufficient,spring,communal standpipe,non functional,7,41
0.0,2012-10-27,0,Internal,Tabora,0,Water authority,True,1970-01-01 00:00:00.000000000,gravity,per bucket,good,insufficient,dam,communal standpipe,non functional,10,42
0.0,2011-08-05,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,unknown,unknown,borehole,hand pump,functional,8,41
0.0,2011-07-21,0,Lake Nyasa,Mbeya,0,Water authority,True,1970-01-01 00:00:00.000000000,gravity,monthly,good,dry,spring,communal standpipe,non functional,7,41
0.0,2013-01-30,1166,Rufiji,Singida,1500,VWC,False,1970-01-01 00:00:00.000001973,wind-powered,never pay,good,enough,borehole,communal standpipe,non functional,1,43
0.0,2011-01-04,1582,Rufiji,Iringa,56,WUA,True,1970-01-01 00:00:00.000001978,gravity,on failure,good,enough,river/lake,communal standpipe,functional needs repair,1,41
0.0,2013-01-29,1873,Lake Rukwa,Rukwa,0,VWC,True,1970-01-01 00:00:00.000001986,gravity,never pay,good,dry,river/lake,communal standpipe,non functional,1,43
6.0,2013-08-03,850,Pangani,Kilimanjaro,20,Water Board,True,1970-01-01 00:00:00.000002008,gravity,per bucket,good,enough,spring,communal standpipe,functional,8,43
0.0,2013-03-06,1781,Internal,Manyara,225,VWC,True,1970-01-01 00:00:00.000002011,gravity,never pay,good,insufficient,spring,communal standpipe,functional,3,43
0.0,2012-10-22,1500,Lake Victoria,Mara,320,VWC,True,1970-01-01 00:00:00.000001983,gravity,unknown,good,enough,river/lake,communal standpipe,non functional,10,42
0.0,2013-01-21,1646,Lake Tanganyika,Kigoma,225,VWC,True,1970-01-01 00:00:00.000002009,gravity,unknown,good,enough,spring,communal standpipe,functional needs repair,1,43
0.0,2011-07-21,0,Lake Victoria,Mwanza,0,VWC,True,1970-01-01 00:00:00.000000000,submersible,never pay,good,enough,borehole,other,non functional,7,41
0.0,2013-01-19,264,Ruvuma/Southern Coast,Lindi,2300,VWC,False,1970-01-01 00:00:00.000001980,other,never pay,salty,insufficient,shallow well,other,non functional,1,43
2000.0,2011-03-05,1384,Rufiji,Iringa,60,VWC,True,1970-01-01 00:00:00.000002010,gravity,annually,good,enough,river/lake,communal standpipe,functional,3,41
0.0,2013-03-17,1286,Pangani,Kilimanjaro,1,VWC,True,1970-01-01 00:00:00.000001978,gravity,never pay,good,insufficient,spring,communal standpipe,non functional,3,43
0.0,2011-08-06,748,Lake Tanganyika,Rukwa,1,VWC,False,1970-01-01 00:00:00.000001974,submersible,never pay,good,enough,river/lake,communal standpipe,non functional,8,41
0.0,2012-11-04,0,Internal,Shinyanga,0,WUG,True,1970-01-01 00:00:00.000000000,other,never pay,good,seasonal,shallow well,other,non functional,11,42
0.0,2013-01-29,1021,Lake Tanganyika,Kigoma,340,WUG,True,1970-01-01 00:00:00.000001984,gravity,unknown,good,enough,river/lake,communal standpipe,non functional,1,43
0.0,2013-03-27,1477,Pangani,Arusha,96,Water Board,True,1970-01-01 00:00:00.000002012,gravity,unknown,good,enough,spring,communal standpipe,functional,3,43
1000.0,2011-11-03,2385,Lake Nyasa,Iringa,50,VWC,True,1970-01-01 00:00:00.000001996,gravity,on failure,good,enough,spring,communal standpipe,functional,11,41
200.0,2013-02-21,877,Rufiji,Ruvuma,200,VWC,True,1970-01-01 00:00:00.000001993,gravity,monthly,good,enough,river/lake,communal standpipe,functional needs repair,2,43
0.0,2011-03-15,0,Wami/Ruvu,Dodoma,0,VWC,True,1970-01-01 00:00:00.000000000,gravity,per bucket,good,enough,spring,communal standpipe,functional needs repair,3,41
0.0,2011-04-22,0,Lake Nyasa,Mbeya,0,VWC,False,1970-01-01 00:00:00.000000000,handpump,on failure,good,enough,shallow well,hand pump,functional,4,41
0.0,2012-10-22,0,Lake Tanganyika,Shinyanga,0,WUG,True,1970-01-01 00:00:00.000000000,handpump,unknown,good,insufficient,shallow well,hand pump,functional,10,42
0.0,2012-11-13,0,Lake Tanganyika,Tabora,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,dry,shallow well,hand pump,non functional,11,42
0.0,2013-02-20,1698,Lake Tanganyika,Kigoma,750,Water authority,True,1970-01-01 00:00:00.000001985,handpump,never pay,good,enough,shallow well,hand pump,non functional,2,43
0.0,2012-10-19,0,Lake Tanganyika,Tabora,0,VWC,True,1970-01-01 00:00:00.000000000,handpump,never pay,good,enough,shallow well,hand pump,functional,10,42
5.0,2013-03-28,1452,Pangani,Kilimanjaro,25,Water Board,True,1970-01-01 00:00:00.000002007,gravity,per bucket,good,enough,river/lake,communal standpipe,functional,3,43
0.0,2011-03-18,0,Internal,Dodoma,0,VWC,True,1970-01-01 00:00:00.000000000,motorpump,per bucket,good,enough,borehole,communal standpipe,non functional,3,41
0.0,2013-02-23,1553,Internal,Manyara,400,VWC,True,1970-01-01 00:00:00.000002008,other,never pay,good,enough,shallow well,other,non functional,2,43
0.0,2013-06-03,1384,Pangani,Arusha,120,VWC,True,1970-01-01 00:00:00.000002002,gravity,unknown,fluoride,insufficient,spring,communal standpipe,functional,6,43
2000.0,2011-07-21,1558,Lake Rukwa,Rukwa,1200,VWC,False,1970-01-01 00:00:00.000002009,handpump,annually,salty,enough,borehole,hand pump,functional,7,41
0.0,2011-03-11,388,Rufiji,Morogoro,130,Water Board,True,1970-01-01 00:00:00.000001996,gravity,never pay,good,enough,river/lake,communal standpipe,functional,3,41
0.0,2011-08-07,773,Lake Tanganyika,Rukwa,1,VWC,False,1970-01-01 00:00:00.000001995,handpump,never pay,good,enough,borehole,hand pump,non functional,8,41
0.0,2013-04-03,1267,Pangani,Arusha,150,VWC,True,1970-01-01 00:00:00.000002003,gravity,unknown,good,insufficient,river/lake,communal standpipe,non functional,4,43
0.0,2011-04-01,0,Rufiji,Dodoma,0,VWC,False,1970-01-01 00:00:00.000000000,motorpump,per bucket,good,enough,borehole,communal standpipe,functional,4,41
0.0,2013-07-03,1302,Pangani,Kilimanjaro,1,Water Board,True,1970-01-01 00:00:00.000002008,gravity,unknown,good,enough,spring,communal standpipe,non functional,7,43
0.0,2011-02-26,117,Wami/Ruvu,Pwani,1,VWC,True,1970-01-01 00:00:00.000001987,gravity,never pay,good,enough,spring,communal standpipe,functional,2,41
10.0,2013-03-19,1470,Internal,Arusha,23,VWC,True,1970-01-01 00:00:00.000002009,gravity,per bucket,good,seasonal,river/lake,communal standpipe,functional,3,43
0.0,2013-02-12,0,Lake Victoria,Shinyanga,0,WUG,False,1970-01-01 00:00:00.000000000,other,never pay,good,enough,borehole,other,non functional,2,43
0.0,2013-02-09,1315,Lake Tanganyika,Kigoma,210,VWC,False,1970-01-01 00:00:00.000002002,handpump,unknown,good,seasonal,shallow well,hand pump,non functional,2,43
